adult,backdrop_path,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,genres,year,month,day,primary_country,primary_genre
False,/ewPIQDQT5wjY0IcXFHOcc8Fwg7t.jpg,88964,['HK'],cn,向西闻记,"The intimate lives of young men and women from Hong Kong are linked by loosely connected stories about love, lust, separation and deceit.",3.4784,/dFnIrarsLsvJbCQdFc7m0EvuJ93.jpg,2019-04-18,Hong Kong West Side Stories,7.0,9,"['Drama', 'Comedy']",2019.0,4.0,18.0,HK,Drama
False,/404CfrpXBqLeZzk8iMzBK8dO16R.jpg,100963,['US'],en,The Big Show Show,Former WWE wrestler the Big Show is out of the ring and ready for an even tougher challenge: raising three daughters with his wife in Florida.,3.5614,/dsuQtGTIol9sUZFw1yJjqONKs5G.jpg,2020-04-06,The Big Show Show,7.5,313,"['Comedy', 'Kids', 'Family']",2020.0,4.0,6.0,US,Comedy
False,/yIyH0hFQyDOvNUUmZ9BvUwYX8Zo.jpg,220229,['US'],en,Waco: American Apocalypse,This docuseries includes never-before-seen material from the infamous 51-day standoff between federal agents and a heavily armed religious group in 1993.,3.1754,/eKsgrhu4qiuePmGmuVCUI84IfAD.jpg,2023-03-22,Waco: American Apocalypse,6.953,75,"['Documentary', 'Crime']",2023.0,3.0,22.0,US,Documentary
False,/gMBrBUxPlDuCyQXBPxURl4Fbs9y.jpg,289485,['US'],en,WWE: Unreal,"From Monday Night RAW to WrestleMania, this series goes backstage with WWE Superstars and staff as they bring the company's biggest spectacles to life.",3.4613,/4wfySL6AUTwXRCiL6tumMq9oFam.jpg,2025-07-29,WWE: Unreal,7.7,24,['Documentary'],2025.0,7.0,29.0,US,Documentary
False,/geL62Uzk5yTplLxlNWQoHdLr2UF.jpg,283396,['MX'],es,"Juan Gabriel: Debo, puedo y quiero","Rare videos and exclusive interviews reveal the genius, sacrifices and duality between the public and private lives of iconic singer-songwriter Juan Gabriel.",3.3402,/mHj6BA1TWnNRy8OnEkbBiRSYZH9.jpg,2025-10-30,"Juan Gabriel: I Must, I Can, I Will",8.441,34,['Documentary'],2025.0,10.0,30.0,MX,Documentary
False,/aF1uXRZPzlQz9N892QRq0MmjcVf.jpg,99769,['JP'],ja,ドラゴンズドグマ,"Ethan sets out to vanquish the Dragon that took his heart, but with every demon he battles, the more he loses his humanity.",3.3925,/m8VA5fudLl3jXywxxSsE4g5ltYS.jpg,2020-09-17,Dragon's Dogma,6.921,189,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2020.0,9.0,17.0,JP,Animation
False,/l1rhpmTtDsmwrsrNzbGpfjXZUiz.jpg,109000,['AU'],en,Izzy's Koala World,Young koala caretaker Izzy Bee and her family rescue cuddly creatures in need and help them head back into the wild on Australia’s Magnetic Island.,3.174,/6rsZXpoLkZ64nfXJ2py6ZksRUwc.jpg,2020-09-15,Izzy's Koala World,9.0,8,"['Family', 'Documentary']",2020.0,9.0,15.0,AU,Family
False,/A7CM4W4kAOMqeMZkOFB5Z7NMWbW.jpg,126528,['ES'],es,Elite Histórias Breves: Omar Ander Alexis,"Now in remission, Ander is set on spending his summer helping Alexis, his chemo partner, go through treatment.",3.4629,/18KJZIUudPb3zjrvk63xGQSV5TX.jpg,2021-06-16,Elite Short Stories: Omar Ander Alexis,7.3,186,['Drama'],2021.0,6.0,16.0,ES,Drama
False,/gXs6po9ARYYDhYhj3eD34afd5kW.jpg,158083,['US'],en,Painkiller,"The causes and consequences of America's opioid epidemic unfold in this drama following its perpetrators, victims and an investigator seeking the truth.",3.4417,/7zYtVymTxVEhgAOuMl4l2NoFCrO.jpg,2023-08-10,Painkiller,7.165,188,"['Drama', 'Crime']",2023.0,8.0,10.0,US,Drama
False,/9pxaiU2F3c1yK2fNN2pFkc5EaEy.jpg,61967,['US'],en,Wet Hot American Summer: First Day of Camp,"It's the first day of camp in this outrageous prequel to the hilarious 2001 cult classic movie. And at Camp Firewood, anything can happen.",3.4946,/depAfoSmNgjQWfo38a4L6SnKtek.jpg,2015-07-31,Wet Hot American Summer: First Day of Camp,6.376,217,['Comedy'],2015.0,7.0,31.0,US,Comedy
False,/eZRsz5UechsmsWFgZf13lCDLNwd.jpg,221291,['ES'],es,El silencio,"Sergio hasn't spoken since the day he murdered his parents. Six years later, a teen girl may be the key to revealing the whole story.",3.4337,/cfcmyPUJbynbUtKIlqSdkOrgyzU.jpg,2023-05-19,Muted,6.257,107,"['Drama', 'Mystery', 'Crime']",2023.0,5.0,19.0,ES,Drama
False,/bWe8d6d1qE0OmwCtsmQ78AgfsRm.jpg,250783,['JP'],ja,極悪女王,"During the heyday of women's pro wrestling in bubble-era Japan, Dump Matsumoto bursts into the ring, shattering norms and turning the nation against her.",3.4566,/6iVmjjylPXNIHMtKkOYbAVOUn7x.jpg,2024-09-19,The Queen of Villains,6.5,8,['Drama'],2024.0,9.0,19.0,JP,Drama
False,/uvR6CIsXbiGGoYVSH5karHSNcWH.jpg,169588,['US'],en,The Ultimatum: Marry or Move On,Get hitched or call it quits? Couples put their love to the test — while shacking up with other potential matches — in a provocative reality series.,3.4525,/bcVoA4XgP4SDrEPG7eg6RDgLo8B.jpg,2022-04-06,The Ultimatum: Marry or Move On,5.7,19,['Reality'],2022.0,4.0,6.0,US,Reality
False,/uh2m51pKHSe2GjwdLuZnRLnlR2B.jpg,87070,['IN'],en,Cricket Fever: Mumbai Indians,Follow Indian Premier League champions Mumbai Indians through the 2018 season in this series featuring insider insights and intense cricket action.,3.5528,/eXBGAAG40JKJWDQDtrqugaN4Fgr.jpg,2019-03-01,Cricket Fever: Mumbai Indians,6.8,6,['Documentary'],2019.0,3.0,1.0,IN,Documentary
False,/zeJu7AzrcEGDwIYBqjNDogitB7o.jpg,67059,['US'],en,Word Party,"Meet Bailey, Franny, Kip and Lulu. They're adorable baby animals, and they want you to join the party and help them learn!",3.0211,/gNN502X3t2jLmBqmsc5oy0rC1ix.jpg,2016-07-08,Word Party,7.5,8,"['Animation', 'Family', 'Kids']",2016.0,7.0,8.0,US,Animation
False,/A6k1vWDJSagqsJhsAAKUHCch9Pd.jpg,132009,['BR'],pt,De Volta aos 15,"Unhappy at work and in her personal life, Anita discovers a way to travel back to age 15. What will she change in her past?",2.6695,/iWZzSoADrns90iSrl0RIk6gupVu.jpg,2022-02-25,Back to 15,6.9,80,"['Comedy', 'Drama']",2022.0,2.0,25.0,BR,Comedy
False,/fRTSSqIukFitSZMFkRhnSVMYpUz.jpg,153588,['US'],en,Crime Scene: The Times Square Killer,"In 1970s NYC, the “Torso Killer” preys on women to fulfill his grotesque fantasies while eluding police. A docuseries dive into crime’s darkest places.",2.8725,/biCPeLB51ZhRb9OhprVc02G2Xz3.jpg,2021-12-29,Crime Scene: The Times Square Killer,6.716,102,"['Documentary', 'Crime', 'Mystery']",2021.0,12.0,29.0,US,Documentary
False,/kwvjQchtk0n0ZTeMcnAbnsxgsjk.jpg,85486,['GB'],en,Turn Up Charlie,A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.,3.2834,/btVvUqEC081tqS2fE7AJ06i8lWg.jpg,2019-03-15,Turn Up Charlie,6.477,66,"['Comedy', 'Drama']",2019.0,3.0,15.0,GB,Comedy
False,/bvPpU5sU6vb7iHO2f9bcLx7vBly.jpg,83109,['US'],en,Medal of Honor,"Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories.",3.1683,/ljXTw77h4IENaB228rimG1NV3n8.jpg,2018-11-09,Medal of Honor,6.6,18,['Documentary'],2018.0,11.0,9.0,US,Documentary
False,/sO9cJzqMGrOijBasN5LeFzXE4Hx.jpg,283967,['IT'],it,L'amore è cieco: Italia,"A group of singles who want to be loved for who they are will have the opportunity to search for their soulmate without the distractions of the outside world and will choose someone to marry without ever meeting them face-to-face. When their wedding day arrives, will real-world realities and external factors push them apart, or will they marry the person they fell blindly in love with?",2.8927,/5S7EDKVNEewyk9KuvNDx8ICOKuL.jpg,2025-12-01,Love Is Blind: Italy,7.7,3,['Reality'],2025.0,12.0,1.0,IT,Reality
False,/k513kVvxJ0UqmKHi2tDuBdd9kK1.jpg,123531,['ES'],es,Si lo hubiera sabido,"Follow the story of a 30-year-old woman who, when feeling dissatisfied with her marriage and family life, finds herself sent back in time 10 years following a lunar eclipse.",3.1236,/jxJofiJUE9v8gBBmgVZKITHpLRC.jpg,2022-10-28,If Only,6.7,29,"['Sci-Fi & Fantasy', 'Drama', 'Comedy']",2022.0,10.0,28.0,ES,Sci-Fi & Fantasy
False,/hZWPirBs7F8d927Ldk2oflZgljQ.jpg,76652,['DE'],de,Dogs of Berlin,A politically sensitive murder forces two disparate detectives into a battle with the Berlin underworld and a confrontation with their own corruption.,3.5285,/wOeA0fPtZfNfljUUMFdgl8Lt9La.jpg,2018-12-07,Dogs of Berlin,6.946,113,"['Crime', 'Drama']",2018.0,12.0,7.0,DE,Crime
False,/2h4rN6HWyvZLyGsfNNzJyQFsfG5.jpg,249054,"['KR', 'JP']",ja,匿名の恋人たち,"A brilliant chocolatier who's afraid of making eye contact meets an heir who can't touch others — but somehow, they're immune to each other.",3.366,/jEP3ZQLzwy50sWYpJQGuS6SKrw6.jpg,2025-10-16,Romantics Anonymous,8.469,17,"['Comedy', 'Drama']",2025.0,10.0,16.0,KR,Comedy
False,/22DhrYUXwrdKbh54xAquSznypvP.jpg,107851,['KR'],ko,도시괴담,"When night falls on this city, shadows and spirits come alive in this horror anthology series focused on urban legends.",2.9411,/fxjyM73M9AEWk1uIEgPadvr9sZr.jpg,2020-08-20,Goedam,6.928,90,"['Mystery', 'Drama']",2020.0,8.0,20.0,KR,Mystery
False,/fRGg367igSkzdCipstQE9ARC0Uy.jpg,221869,['TW'],zh,人選之人—造浪者,"Weng Wen-fang (Hsieh Ying-hsuan) came from a political family. She joined the Justice Party as the deputy director and spokesperson of the Publicity Department, after failing to be re-elected as a member of the Council. She led the publicity team in realizing their goals, but not without facing many challenges to their faith and values.",3.331,/3SyIuLEDFwZEt65pKeFui01oZb4.jpg,2023-04-28,Wave Makers,8.4,35,['Drama'],2023.0,4.0,28.0,TW,Drama
False,/jfrh6Xj71lA2Aib2LNI5F6XDC45.jpg,282628,['US'],en,The Clubhouse: A Year with the Red Sox,This immersive documentary series goes inside the dugout and gets up close and personal with the 2024 Boston Red Sox during their roller-coaster season.,3.0475,/uKPsQEAUy1aXsTK8ABxZlfPIKMQ.jpg,2025-04-08,The Clubhouse: A Year with the Red Sox,7.7,10,"['Documentary', 'Reality']",2025.0,4.0,8.0,US,Documentary
False,/fvhlY9i2euOBJVOVR0SMpBkxFWy.jpg,87820,['MX'],es,Historia De Un Crimen: Colosio,"In 1994, Mexican presidential candidate Luis Donaldo Colosio's assassination sends his dying widow racing to uncover who did it.",3.3253,/rGD4WtIDyzxcASrbMd9YBwtzzdp.jpg,2019-03-22,Crime Diaries: The Candidate,7.3,66,"['Drama', 'Crime', 'Mystery', 'War & Politics']",2019.0,3.0,22.0,MX,Drama
False,/gF0xVLxmb9zC7ioiIDJrpew6ybv.jpg,240105,['MX'],es,Cindy la Regia: La serie,"Cindy, a sharp and restless teenager, grows up happily in the high society of San Pedro Garza García in Nuevo León. When she and her longtime friends enter coeducational high school for the first time, Cindy questions the role of ""princess"" and the search for ""prince charming"" she's always been taught. In her freshman adventures, Cindy learns that pleasing others doesn't matter as much as finding herself.",3.0576,/3rPuUEKsNZE2GcYUEVlzxPZCUjX.jpg,2023-12-20,Cindy la Regia: The High School Years,6.1,17,"['Comedy', 'Drama']",2023.0,12.0,20.0,MX,Comedy
False,/sU43u8iWvCT6aQ0Mvi4hB6VkuDg.jpg,239966,['ES'],es,El caso Asunta,"After two parents report that their 12-year-old daughter Asunta is missing, the investigation soon turns against them.",2.6892,/3sGdiu1TPfPB01AAohlgVh1uf0q.jpg,2024-04-26,The Asunta Case,7.276,136,"['Crime', 'Drama']",2024.0,4.0,26.0,ES,Crime
False,/zwMnxIpQznQYi8gH2624hLJQeH.jpg,220998,['US'],en,Quarterback,"Follow the bruised bodies, soul-crushing fumbles, agonizing losses, and pure joy of three NFL quarterbacks during one season.",3.3034,/bKdElEIyuwrbdochxCXwlaUBFaR.jpg,2023-07-12,Quarterback,7.9,40,['Documentary'],2023.0,7.0,12.0,US,Documentary
False,/5M3WnHcPHYN3BrLO9ay9VMeKWT2.jpg,286867,['IT'],it,Too Hot to Handle: Italia,"A group of flirty singles mixes in paradise, but to win the cash prize, there's a catch: no sex. Will they resist temptation or let desire take over?",3.3274,/8RoPqh5DT2fA4AErP49g1t17H40.jpg,2025-07-18,Too Hot to Handle: Italy,7.2,10,['Reality'],2025.0,7.0,18.0,IT,Reality
False,/gBy4Wv2rwXatdjLUcQw8WQLg1sO.jpg,154647,['US'],en,Angry Birds: Summer Madness,"Teen birds Red, Chuck, Bomb and Stella are crashing through Camp Splinterwood with their fellow feathered campers for a summer of high-flying hijinks!",3.4917,/6ko4jfA5BrcRADDaAfMagZ4ZGpG.jpg,2022-01-28,Angry Birds: Summer Madness,7.2,93,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy']",2022.0,1.0,28.0,US,Animation
False,/pNCZbQ5jvCbgoBfeoSx0l5dJhIM.jpg,135864,['DK'],da,Nisser,A Christmas vacation turns into a nightmare for a teenager and her family when they discover an ancient menace that stalks their island getaway.,3.1591,/6upMMT2Uz4bhJabBCWhYKESIbF4.jpg,2021-11-28,Elves,6.871,237,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']",2021.0,11.0,28.0,DK,Drama
False,/jTp2eyacl5U3Tc064MGEeQq3Xzo.jpg,81999,['US'],en,Inside the Criminal Mind,Explore the psychological machinations and immoral behavior that define the most nefarious types of criminals.,2.9823,/xF9ND54C4olBqvKdJ86wYMZkhvn.jpg,2018-08-24,Inside the Criminal Mind,6.19,21,"['Crime', 'Documentary']",2018.0,8.0,24.0,US,Crime
False,/qFlZhNvxOkK7KaNA6swUCVRLmbD.jpg,208952,['GB'],en,Aftershock: Everest and the Nepal Earthquake,"After a terrible earthquake in Nepal, locals and tourists join forces to face destruction in this gripping docuseries.",2.8121,/8ejcagdDQLDBO1C0Mwo5VAfWZ5a.jpg,2022-09-14,Aftershock: Everest and the Nepal Earthquake,7.4,30,['Documentary'],2022.0,9.0,14.0,GB,Documentary
False,/A9WuGx53eo87PL3v5mRAYoAlyZJ.jpg,84651,['US'],en,The Innocent Man,"In a story that gained national attention with John Grisham’s best-selling non-fiction book, The Innocent Man: Murder and Injustice in a Small Town, the six-part documentary series The Innocent Man focuses on two murders that shook the small town of Ada, Oklahoma, in the 1980s — and the controversial chain of events that followed.",3.2885,/lXEZI5Huh5xY48mGqgcthl76k4g.jpg,2018-12-14,The Innocent Man,6.9,60,"['Documentary', 'Crime']",2018.0,12.0,14.0,US,Documentary
False,/dX0zH4z0k94h67b7oPB2YDQQX18.jpg,248984,['US'],en,Unlocked: A Jail Experiment,"At an Arkansas detention facility, a sheriff implements a radical social experiment to grant men who are incarcerated more agency in this reality series.",3.2883,/6P47LVW00M4ZazGdCvzV9t7FvQa.jpg,2024-04-10,Unlocked: A Jail Experiment,6.659,22,['Reality'],2024.0,4.0,10.0,US,Reality
False,/dGwldIKMQeNzmLEc0hJAEVuund9.jpg,120395,['IN'],ta,நவரசா,"From amusement to awe, the nine human emotions of Indian aesthetic theory are explored in this anthology series.",3.2883,/xOZbqK6xR2JkRBPFgENUHb6r6Qd.jpg,2021-08-06,Navarasa,5.4,17,['Drama'],2021.0,8.0,6.0,IN,Drama
False,/61AZhYnjayWHld2ocdYtX9k6PKH.jpg,118815,['US'],en,The Lost Pirate Kingdom,The real-life pirates of the Caribbean violently plunder the world's riches and form a surprisingly egalitarian republic in this documentary series.,3.2715,/gQZpVysbT5FGYVYrsjuwQa2XIay.jpg,2021-03-15,The Lost Pirate Kingdom,7.309,68,['Documentary'],2021.0,3.0,15.0,US,Documentary
False,/gw7NInCijR7eA1mTllrtxB7shBJ.jpg,113457,['IN'],hi,Mismatched,"After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program - but deeper feelings aren't far behind.",3.2624,/l65kfL6qhTWd858OqGTr3RWwAUj.jpg,2020-11-20,Mismatched,6.2,28,"['Comedy', 'Drama']",2020.0,11.0,20.0,IN,Comedy
False,/9f0tJBX1MtYkMNZwkruvLgLM8Zw.jpg,66647,['JP'],ja,テラスハウス Boys & Girls in the City,"A new set of six men and women start their lives together under one roof. All they get is a fabulous home and a car. As always, there is no script.",3.2513,/43m08RWCk7QSB1KOVEuWl47fzyo.jpg,2015-10-12,Terrace House: Boys & Girls in the City,7.733,30,['Reality'],2015.0,10.0,12.0,JP,Reality
False,/2ltf3wcclmL9sWKddcjl1GdFZWd.jpg,135908,['IT'],it,Guida astrologica per cuori infranti,"Alice is heartbroken and hopelessly single. But after befriending a charismatic astrology guru, she looks to the stars to find her perfect match.",3.2477,/m9evrUJvsRsygxB6N2LRuRUXu7e.jpg,2021-10-27,An Astrological Guide for Broken Hearts,6.383,47,['Comedy'],2021.0,10.0,27.0,IT,Comedy
False,/eBgpFeJ3JyDlqGI7u2kUzOXo9k6.jpg,114591,['US'],en,History of Swear Words,This proudly profane series explores the history and impact of some of the most notorious bad words in the English language.,3.24,/hldw8UlDCGEe9jwJkSldvlVwZiU.jpg,2021-01-05,History of Swear Words,6.546,87,"['Documentary', 'Comedy']",2021.0,1.0,5.0,US,Documentary
False,/jLIEjHrxzFmCMwqW4qjafgDHCm6.jpg,84655,['JP'],ja,リラックマとカオルさん,"Kaoru's unexpected new roommate is Rilakkuma, a bear with a zipper on its back that spends each day just lazing around -- but is impossible to hate.",3.2399,/lzohWj8xtowSXJVN9PsJjZAf1B2.jpg,2019-04-19,Rilakkuma and Kaoru,7.379,58,"['Animation', 'Comedy', 'Drama', 'Kids']",2019.0,4.0,19.0,JP,Animation
False,/aqyeIdqUzVBwd22mXHI7I6tk1EM.jpg,227042,['ES'],es,Clanes,"When her father's murder reveals a hidden double life, a lawyer seeks revenge by infiltrating a Galician drug cartel and becoming close to its leader.",3.2231,/yAltqHzzA1WhrN5HWCPbAgfI9xR.jpg,2024-06-21,Gangs of Galicia,6.9,47,"['Drama', 'Crime']",2024.0,6.0,21.0,ES,Drama
False,/s7P3K0z10vxEMKNf8MMuqkZfxEm.jpg,73581,['US'],en,Wormwood,"In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra.",3.2207,/rQZzK1ux4J0bBTJii6rzNzeXbe0.jpg,2017-12-15,Wormwood,6.3,26,"['Documentary', 'Crime', 'Drama']",2017.0,12.0,15.0,US,Documentary
False,/uuhkEDb1AG7kH7wJzxoGNKPNouV.jpg,241455,['CO'],es,La Influencer,"After a social media stunt goes wrong, an influencer is forced to rebuild her reputation while navigating a cutthroat online scene.",3.2175,/Dc3GQZJ33rM2meCOKE00w87xmy.jpg,2023-12-13,The Influencer,7.8,17,['Drama'],2023.0,12.0,13.0,CO,Drama
False,/3GcbVdZpcB9hmO7SRLWasL5TTuE.jpg,256052,['GB'],en,Inside,"In this Big Brother-like game show, 10 celebrity contestants are placed inside a house for seven days. Rather than kicking back and waiting for the money to clear in their accounts, they have to take part in challenges to avoid elimination. Each decision they make will come at a cost, with funds deducted as the week progresses.",3.207,/w7ntUzEoWtkgBhqO9DkpMG1dFld.jpg,2024-06-02,Inside,6.375,8,['Reality'],2024.0,6.0,2.0,GB,Reality
False,/jTASRzfeFeaxuu4kTHxgOq2bHeS.jpg,110862,['US'],en,Social Distance,"Filmed in isolation, this narrative anthology series features both dark and funny takes on how people strive to stay connected while staying apart.",3.2052,/n0S3xJwIuhOewXgaYS4zcm4rkDq.jpg,2020-10-15,Social Distance,6.2,40,['Drama'],2020.0,10.0,15.0,US,Drama
False,/rbq4SsY1gJKLMO18i2XrUrswyLS.jpg,105306,['NL'],nl,Dirty Lines,"The story of Dirty Lines starts in 1987's Amsterdam, at a time when Dutch society was changing rapidly. Psychology student Marly Salomon takes on a side job working for a brand new firm: Teledutch - a company started by two brothers, Frank and Ramon Stigter, who established Europe’s first erotic telephone lines. Frank and Ramon become rich overnight and Marly finds herself immersed in this wild and rapid transformation. The final years of the Cold War sparked a sense of hope and inspired a new generation to celebrate life to its fullest. Amsterdam became the center of that cultural revolution with a radically new form of music: house and a new love drug: XTC. The erotic phone lines offer the opportunity to experience anonymous sex in a new way, changing the morality of its consumers, but also very much the people creating it.",3.204,/lXMAbn4wVA5JPHifaUF94ntrx2Z.jpg,2022-04-08,Dirty Lines,6.1,30,['Drama'],2022.0,4.0,8.0,NL,Drama
False,/icX0fw1wfRx6mSRLTEQovXThWK2.jpg,153519,"['BR', 'US']",pt,Neymar: O Caos Perfeito,"Beloved worldwide but also a lightning rod for criticism, Neymar shares the highs and lows of his personal life and brilliant football career.",3.5326,/nZNd2kJMNg2qz89pQ0gVvPP064z.jpg,2022-01-25,Neymar: The Perfect Chaos,7.335,281,['Documentary'],2022.0,1.0,25.0,BR,Documentary
False,/ks2j0EFZXvAPwmvPvMgTGA0KJig.jpg,157514,['US'],en,Life After Death with Tyler Henry,Clairvoyant medium Tyler Henry offers clarity and closure from the beyond while searching through his own family's past in an intimate reality series.,3.0517,/6BSuTI1Xe2HmbIxS6c1uKQHsQmU.jpg,2022-03-11,Life After Death with Tyler Henry,5.6,11,['Reality'],2022.0,3.0,11.0,US,Reality
False,/9L0JsgfIZXhhG8GnvlyuoSZAdON.jpg,75116,['US'],en,Stretch Armstrong & the Flex Fighters,"When overscheduled teenager Jake Armstrong and his two best friends are accidentally exposed to an experimental chemical, they become Stretch Armstrong and the Flex Fighters, a team of unlikely superheroes who expand beyond the confines of their lives and embark on a series of adventures.",3.0538,/iTmsfkHkPleoWxcfwTtg3QkSiXf.jpg,2017-11-16,Stretch Armstrong & the Flex Fighters,6.6,7,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2017.0,11.0,16.0,US,Animation
False,/iKt2Gezw6LGG5myKMH1JgLHbk4Z.jpg,285836,['US'],en,Blippi's Job Show,"Blippi and Meekah are on a mission to learn about all kinds of jobs. From driving a monster truck to making pizzas, there's no job too big or too small!",2.8502,/lUWLMuSRkzTs71N1OWrvdlps0U5.jpg,2025-04-07,Blippi's Job Show,8.125,16,"['Family', 'Kids']",2025.0,4.0,7.0,US,Family
False,/45Usq8tvBj9DOU3tsZBnd19RmtT.jpg,231677,['JP'],ja,グッド・ナイト・ワールド,Four miserable members of a dysfunctional household have no idea that they've formed a happy family unit in an immersive VR game — with each other.,2.7325,/k91PSMjahbvSOIJ1oB9BxjFDDRH.jpg,2023-10-12,GOOD NIGHT WORLD,6.875,44,"['Animation', 'Sci-Fi & Fantasy']",2023.0,10.0,12.0,JP,Animation
False,/yY5qfYyBn4nWXlrnqeWo9r62TLp.jpg,74222,['US'],en,Kulipari: An Army of Frogs,"In a tale of bravery and heroism, fearless frogs go to war against the sinister scorpions and spiders that have teamed up to conquer the amphibians.",2.7767,/gbW8QfRcqTBaFwsoTivQ9Tw3q6A.jpg,2016-09-02,Kulipari: An Army of Frogs,6.3,9,"['Action & Adventure', 'Animation']",2016.0,9.0,2.0,US,Action & Adventure
False,/786hICnGF8TYBykbFJ9Q8sRMH0I.jpg,130477,['PL'],pl,Wielka woda,"In 1997, scientists and local government officials in Wrocław face life-and-death decisions when a destructive flood wave threatens the city.",3.1568,/9YTkbm95KNSlfgRfwA9MnJnBE9e.jpg,2022-10-05,High Water,6.78,141,['Drama'],2022.0,10.0,5.0,PL,Drama
False,/3qBBYWsK1SmIlu7UD9hNUSARGec.jpg,278404,['TR'],tr,Adsız Aşıklar,"Cem, scarred by a childhood that crushed his trust in love, runs the ""Love Hospital"" — until Hazal, a believer in the power of love, disrupts his life.",3.1438,/fpZrwu2PQJMxrXvLx1C3G2hrjqw.jpg,2025-01-16,Lovers Anonymous,5.3,9,"['Drama', 'Comedy']",2025.0,1.0,16.0,TR,Drama
False,/cDE04U781HzpHihbPBCVnM4GiiC.jpg,200731,['US'],en,Love on the Spectrum,"In this romantic docuseries, people on the autism spectrum look for love and navigate the changing world of dating and relationships.",2.8466,/7QnZq8yGLCHk4gFSsPRjAsAa4m1.jpg,2022-05-18,Love on the Spectrum,7.8,38,"['Documentary', 'Reality']",2022.0,5.0,18.0,US,Documentary
False,/gjP9RY2mOGfiFhfYgLgBGQYldht.jpg,213134,['US'],en,"Pepsi, Where's My Jet?","When a 20-year-old attempts to win a fighter jet in a Pepsi sweepstakes, he sets the stage for a David versus Goliath court battle for the history books.",3.5553,/uRdZwrdUisIVux3qmW53P4EDynC.jpg,2022-11-17,"Pepsi, Where's My Jet?",6.7,119,['Documentary'],2022.0,11.0,17.0,US,Documentary
False,/crA00CIs9jFpn2BkhrBTtjF1afG.jpg,157926,['JP'],ja,トークサバイバー！,"They're comedians starring in a thrilling drama, but if their jokes don't land in the unscripted scenes, they're off the show. Let the mayhem begin!",3.4694,/ccrIAENWOZE7gcXFrTwL8QqcW99.jpg,2022-03-08,Last One Standing,7.4,8,"['Comedy', 'Mystery', 'Drama']",2022.0,3.0,8.0,JP,Comedy
False,/hhlBDxgrN4f03JnmRGajXYpM7xo.jpg,135918,['IT'],it,Strappare lungo i bordi,A cartoonist in Rome with his armadillo-for-a-conscience reflects on his path in life and a would-be love as he and his friends travel outside the city.,3.4087,/jD8abZSQ9zMOsqr1M7zButnzCuz.jpg,2021-11-17,Tear Along the Dotted Line,8.4,462,"['Animation', 'Comedy', 'Drama']",2021.0,11.0,17.0,IT,Animation
False,/yD01qWyOqc6J2lRutzOt3Wu8Wnz.jpg,92916,['FR'],fr,Marianne,"When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.",3.3929,/hpeaMzflHMEepUGiCjXld7lrnC2.jpg,2019-09-13,Marianne,7.604,562,['Mystery'],2019.0,9.0,13.0,FR,Mystery
False,/anYzA7qDyx3yXEK4mEIbSVAL4Vp.jpg,153966,['GB'],en,WWII in Color: Road to Victory,Gripping historical footage and expert commentary give detailed insights into the leading figures and decisive turning points of World War II.,2.9492,/cQB8z2VwX9C7tlBiZYX9Z3uNbMA.jpg,2021-12-22,WWII in Color: Road to Victory,7.634,41,"['Documentary', 'War & Politics']",2021.0,12.0,22.0,GB,Documentary
False,/yI1HAvNLIjp6mqf0qrfds1XjLt1.jpg,97543,['CA'],en,My Perfect Landing,The Cortez family moves from Miami to Toronto to open a new gymnastics club.,2.9033,/mlGLr6YCKfJWCLI5aIjuGDHCQJu.jpg,2020-01-08,My Perfect Landing,7.725,20,['Family'],2020.0,1.0,8.0,CA,Family
False,/3SfKp1aTkXdxl1jSsURjHycAHAO.jpg,156077,['ES'],es,Soy Georgina,"Join Georgina Rodríguez — mom, influencer, businesswoman and Cristiano Ronaldo's partner — in this emotional and in-depth portrait of her daily life.",3.1218,/70e3SQBIAcjKSibWoyCA7lBMZA8.jpg,2022-01-27,I Am Georgina,7.1,319,['Reality'],2022.0,1.0,27.0,ES,Reality
False,/jAp4HEecU2GCUkeDplt5OpWw8dM.jpg,212921,['IT'],it,Odio il Natale,"A nurse who is happily single the rest of the year is sick of being shamed for being alone at the holidays, so vows on December 1 to find someone to take home for Christmas.",3.3333,/oWLkjy7bBoOOzGRf54btMY2yApn.jpg,2022-12-07,I Hate Christmas,6.5,69,"['Comedy', 'Drama']",2022.0,12.0,7.0,IT,Comedy
